IPC主分类,发明名称,摘要
G09G3/36  ,栅极驱动电路、显示面板 [发明],本公开提供一种栅极驱动电路和显示面板，属于显示技术领域，其可解决现有技术中当长时间显示时，栅极驱动电路的首行移位寄存器和末行移位寄存器由于线电阻电容不同，导致首行移位寄存器由于长时间过驱动因而寿命缩短，或者末行移位寄存器由于长时间充电不足因而显示异常等问题。本公开的栅极驱动电路，包括n级级联的移位寄存器和多条信号线，所述多条信号线被配置为为所述移位寄存器提供信号；对于每一所述信号线与第一个移位寄存器之间通过第一开关电连接，与第n个移位寄存器通过第二开关电连接，n为大于1的正整数。本公开的栅极驱动电路可以避免首行移位寄存器和末行移位寄存器因长时间显示导致的显示异常问题。
G09F9/30  ,背光模组、显示屏及车辆 [发明],本申请适用于显示技术领域，提供了一种背光模组、显示屏及车辆。所述背光模组包括背光面板以及多个发光灯，背光面板上划分有多个分区，相邻两个分区之间设置有挡光结构，每个发光灯设置在对应的分区中，每个发光灯配置有独立的驱动电路。背光面板上的空间远远大于背光面板的侧面的空间，相对于将发光灯设置在背光面板的侧面，在背光面板上可以允许设置更多的发光灯，从而可以提高显示屏的显示亮度，提高显示屏的显示效果。通过驱动电路可以单独控制对应的发光灯点亮和熄灭，实现每个发光灯的单独控制，当发光灯点亮时，该发光灯只点亮对应的分区，挡光结构可以防止发光灯发出的光进入到相邻的分区中，由此可以提高显示屏显示画面的对比度。
G09G3/34  ,适用于多分区mini-LED背光的高电流匹配度驱动电路 [发明],本发明公开了一种适用于多分区mini‑LED背光的高电流匹配度驱动电路，其包括：N个LED通道及M个电流源；还包括电流源复用切换模块及电流源复用逻辑控制模块；所述电流源复用切换模块连接于所述LED通道和电流源之间，所述电流源复用切换模块用于控制电流源与LED通道之间的连接；所述电流源复用逻辑控制模块用于控制所述电流源复用切换模块中的每一个开关装置的开关状态；每一个PWM调光周期被分为N或M个时间阶段；在其中任意一个时长区间内，所述M个电流源中的任意一个均与所述N个LED通道中的一个一一对应相连接。本发明通过对多个电流源的分时复用，实现了不同LED通道的平均电流值的一致，从而大大改善了不同LED通道之间的电流匹配度。
G09G3/3208  ,调光方法、装置、设备、存储介质和程序产品 [发明],本申请涉及一种调光方法、装置、设备、存储介质和程序产品。所述方法包括：在显示面板当前的目标亮度位于第一亮度区间的情况下，基于目标脉冲数生成发光信号；其中，所述目标脉冲数为当前图像帧对应的显示时长内发光信号的脉冲数量；所述目标脉冲数小于等于预设脉冲数阈值，所述发光信号中的脉冲长度小于预设长度阈值；向所述显示面板中的像素电路输入所述发光信号，以驱动所述显示面板显示。采用本方法能够提升显示面板的护眼特性。
G09G3/3266  ,GOA电路及显示面板 [发明],本申请的实施例提供了一种GOA电路及显示面板，该GOA电路包括上拉模块、上拉控制模块、下拉模块和下拉维持模块，通过将迁移率较高的P型晶体管作为上拉模块的第一晶体管，可以实现GOA电路的快速输出，通过将N型晶体管作为上拉控制模块、下拉模块和下拉维持模块中的晶体管，并使N型晶体管的阈值电压为正，以此避免晶体管发生负漂，因此可以去掉现有GOA电路中的防负漂模块，从而可以减小GOA电路的尺寸，进而减小显示面板的边框宽度，并且降低显示面板的功耗。
H05B45/325  ,一种智能调光控制电路及方法 [发明],本发明提供了一种智能调光控制电路及方法，涉及LED灯控制电路技术领域，包括电源电路、MCU控制器、控制电路、LED发光阵列；控制电路包括RS485通讯单元、第一PWM驱动单元；LED发光阵列包括信号接收单元、第二PWM驱动单元以及若干LED灯；电源电路与MCU控制器、控制电路以及LED发光阵列连接；RS485通讯单元与MCU控制器的通讯端口连接；第一PWM驱动单元与MCU控制器的PWM端口连接；信号接收单元与第一PWM驱动单元连接。本申请抗干扰能力强，能够适应季节和天气的变化精准控制光照需求。
G09G3/34  ,显示面板和图像显示方法 [发明],本申请公开一种显示面板和图像显示方法，包括2n条扫描线、2m条沿数据线和多个像素单元。显示面板还包括第一显示区和第二显示区，其中，第一条扫描线至第n条扫描线和第一条数据线至第m条数据线设置于第一显示区，用于控制第一显示区进行图像显示，第n+1条扫描线至第2n条扫描线和第m+1条数据线至第2m条数据线设置于第二显示区，用于控制第二显示区进行图像显示，第一显示区中的m条数据线与第二显示区中的m条数据线一一对应连接，第二显示区中的m条数据线通过第一显示区中的m条数据线接收数据信号。通过控制第二显示区中的m条数据线经第一显示区中的m条数据线接收数据信号，可有效降低数据驱动电路的设置数量，从而降低成本。
G09G3/30  ,像素驱动电路及显示面板 [发明],本发明提供一种像素驱动电路及显示面板，像素驱动电路包括发光器件、驱动模块、第一复位模块以及第二复位模块，发光器件的阳极通过第一节点与第一电压端电性连接，发光器件的阴极与第二电压端电性连接。通过第一复位模块控制第一复位信号线和第一节点之间的信号传输，通过第二复位模块控制第二复位信号线和第一节点之间的信号传输，以在第二复位模块控制第二复位信号线与第一节点电性连接时，使第二复位信号对应的电压与第二电压端供给的电压之差小于发光器件的启亮电压，以在驱动模块驱动发光器件发光的发光阶段缩短第一节点电位的抬升时间，有利于缩短多个子像素的第一节点电位的抬升时间差异，有利于改善显示面板低灰阶显示均一性较差的问题。
G09G3/34  ,显示控制方法、装置、计算机可读存储介质及显示设备 [发明],本申请属于显示技术领域，尤其涉及一种显示控制方法、装置、计算机可读存储介质及显示设备。所述方法在反显阶段，控制第一目标像素显示第二颜色，并控制第二目标像素显示第一颜色；在显示阶段，控制所述第一目标像素显示第一颜色，并控制所述第二目标像素显示第二颜色；其中，在所述反显阶段和所述显示阶段之间包括过渡驱动阶段，所述过渡驱动阶段用于控制所述第一目标像素和所述第二目标像素由所述反显阶段时的状态向所述显示阶段时的状态进行过渡。通过在反显阶段和显示阶段之间设置过渡驱动阶段，目标像素可以从反显阶段更好过渡到显示阶段，由此可以减弱残影，有助于改善用户体验。
G09G5/391  ,图像数据处理方法、显示设备、电子设备及存储介质 [发明],本申请涉及图像处理技术领域，具体提供一种图像数据处理方法、显示设备、电子设备及存储介质，通过根据待显示图像的图像尺寸数据以及所述显示设备的显示分辨率，确定出相应的图像处理模式以及至少一组待处理数据；基于与所述相应的图像处理模式所对应的模式滤波器，对所述待处理数据进行处理，获得模式处理数据；根据所述模式处理数据以及所述待显示图像，获得所述相应的图像处理模式处理后的模式图像数据。该图像数据处理方法仅涉及对单一行数据或者单一列数据的处理，计算及处理过程更加简单，相较于现有的图像分辨率重建方法，可以避免对显示屏的工作性能和实际使用寿命造成影响。
