IPC主分类,发明名称,摘要
G11B7/004  ,一种数据存储介质的粉碎消磁设备 [实用新型],本实用新型公开了一种数据存储介质的粉碎消磁设备，包括粉碎筒，所述进料斗的顶部固定安装有消磁筒，且进料斗的外壁上固定安装有与消磁筒进行电性连接的电消磁座；所述粉碎筒的内侧装配有规格相适配的粉碎罩及粉碎座，所述粉碎罩的顶部固定安装有位于粉碎筒内侧壁上的支座，所述支座的顶部固定安装有液压缸座，所述液压缸座的输出端固定连接有承接板座；该数据存储介质的粉碎消磁设备，通过粉碎筒顶侧消磁筒及电消磁座的设置，能够在消磁筒的内侧利用电消磁座输出的超短脉冲电流使介质内侧的磁域瞬间发生强烈变化，进而达到清除数据的效果，解决了现有粉碎组件间距不可调节进而难以根据需求对不同规格数据存储介质进行相应高效粉碎的问题。
G11B20/18  ,一种检测I2S-TDM录音通道偏移的测试方法 [发明],本发明涉及音频技术领域，具体涉及一种检测I2S‑TDM录音通道偏移的测试方法，包括：获取音频设备中录音通道所对应的录音音频文件；基于录音音频文件获得录音音频文件对应的录音音频信号；随机从录音音频信号中提取多段预设长度的音频信号，作为测试音频信号；获取测试音频信号的数据格式，根据测试音频信号的数据格式判断当前录音通道是否从I2S标准模式偏移到了TDM模式；本发明通过从录音音频信号中提取多段预设长度的音频信号，作为测试音频信号，根据测试音频信号的数据格式判断当前录音通道是否从I2S标准模式偏移到了TDM模式，减少了测试的数据量，提高了测试效率。
G11B11/105  ,不同偏振阶双矢量涡旋光耦合实现磁扭曲结构装置及方法 [发明],本发明涉及低能耗全光磁操控技术领域，为实现高性价比的磁光存储，需要产生全光诱导的磁拓扑结构，如何高效调控光场的相位与偏振激发磁光介质产生可调谐的扭曲磁结构支持低能耗的磁光存储至关重要，本发明提供一种不同偏振阶的双矢量涡旋光耦合实现磁扭曲结构装置及方法，飞秒激光器发射的脉冲光波经扩束装置准直后，调节激光的偏振方向与输出能量，经分束镜被分成两束光，透射光与反射光分别经过透射光路和反射光路，使两束光由标量光束变成分别携带不同偏振态和拓扑荷数的矢量光束；两束光经过合束镜耦合成矢量涡旋光束，入射到高数值孔径物镜光瞳面，经物镜紧聚焦的光场作用于磁光介质上，产生可调控的扭曲磁场。
G11B33/08  ,轨道交通硬盘防震装置 [实用新型],本实用新型提供的轨道交通硬盘防震装置，属于保护装置技术领域，包括盒体，所述盒体的两侧设有定轴，盒体的底面设有固定轨道；所述盒体的底面活动卡接有定齿轮，盒体的内部活动设有夹持板；所述定轴的外部转动设有转盖；所述固定轨道上滑动卡接有移动件；所述移动件的顶面设有内齿条，内齿条与定齿轮啮合连接；夹持板的外部固定设有齿条板，齿条板与定齿轮通过齿轮组传动连接。本防震装置设置了夹持板，夹持板可以保护硬盘防止震动，还可通过限位杆将移动件锁死，使得齿条板无法移动，从而推动夹持板始终保持在原定位置，提高防震效果。
G11B33/14  ,一种区块链节点硬盘散热保护装置及其使用方法 [发明],本申请公开了一种区块链节点硬盘散热保护装置及其使用方法，该区块链节点硬盘散热保护装置包括安装载板、动力机构、调速机构、放置载板、固定机构、散热通风机构、温湿度检测器和智能控制器，所述安装载板用于各个机构的安装固定和使用，所述动力机构设置于安装载板的底端一侧，所述动力机构用于为散热通风机构提供动力使用，所述调速机构设置于安装载板的底端，所述调速机构用于调节散热通风机构的使用速度，通过调速机构的设置，调速机构的设置可以调节散热通风机构的散热以及通风强度，从而可以在围框护罩内侧温度较高时可以达到更好的散热通风效果，达到更好的散热通风质量。
G11B33/10  ,一种信息采集存储终端 [发明],本发明涉及信息应用的技术领域，特别是涉及一种信息采集存储终端。包括桌架、桌板、显示器支架、显示器、键盘、鼠标、存储箱、抽架、挡置板、提把、拧手、销杆、子插头、数据移动硬盘、密码箱和密码按键，桌板底端左右侧分别与一组桌架顶端相连接，桌架顶端右侧左前部与显示器支架底端相连接，挡置板顶端中部与提把底端相连接，挡置板顶端左侧与拧手底端可转动相连接，抽架右端上侧与销杆内端可滑动相连接，抽架底端中部与子插头顶端相连接，数据移动硬盘安装在抽架槽内，存储箱左端前上侧与密码箱内端相连接，密码箱外端与密码按键内端相连接，密码箱输出端连入拧手输入端。本发明使得信息终端的查询方便，且存储安全系数较高，提高可靠性。
G11B33/14  ,一种互联网汇聚平台的数据储存装置 [发明],本发明公开了一种互联网汇聚平台的数据储存装置，包括底板，所述底板的上侧均匀固定连接设有多个插头，且所述底板的上侧设有多个储存器，多个所述储存器的下侧设有插槽，所述插槽和插头匹配相对设置；所述底板的上侧两两对称设有多个固定孔，多个所述固定孔位于插头的前后两侧设置，所述底板的下侧固定连接设有多个固定板，多个所述固定板和插头相对设置，且多个所述固定板的前后两侧均匀设有多个固定槽。本发明首先，利用夹框、方形杆、第一弹簧和导热板之间相配合，完成对储存器一次夹持固定操作的同时，还可以很好的完成对储存器的散热操作，进而提高储存器的使用寿命，可以很好地保持装置整体的正常工作状态，实用效果良好。
G11B33/02  ,一种存储方法、存储器及存储装置 [发明],本发明公开的属于存储设备技术领域，具体为一种存储装置，其包括：柜体，前端等距开设有若干容纳槽，若干所述容纳槽内分别可拆卸安装有若干保护组件；安装组件，安装在容纳槽的顶端，所述安装组件可拆卸连接有保护组件；数据存储组件，若干连接部分别安装在若干容纳槽的后部，所述数据存储组件的存储部安装在柜体的内部底端；冷却组件，若干冷却部分别安装在若干容纳槽的下方，所述冷却组件的制冷部安装在柜体的内部底端。该一种存储方法、存储器及存储装置，能够快速的完成存储器的连接与安装，方便操作，并且通过多种冷却方式对存储器进行冷却，延长使用寿命。
G11B33/02  ,一种基于物联网的数据存储装置 [发明],本发明公开了一种基于物联网的数据存储装置，涉及物联网数据存储领域，包括外壳，所述外壳的内壁设置有隔板，且位于外壳的前端滑动设置有挡板，所述挡板的内侧设置有第二齿条，所述外壳的夹层内设置有定齿轮，所述定齿轮的一端连接有传动机构，且位于传动机构的另一端连接有螺纹杆，所述隔板的顶部设置有装夹板，所述隔板上转动设置有支撑板。本发明第二齿条会带动两组装夹板向内侧滑动，从而实现对待限位的服务器本体固定装夹，后续打开盖板时，实现两组装夹板反向滑动，降低了工作人员维护的工作负担，后续限位装夹时支撑板会翻转至通孔内，解除支撑板与服务器本体底部的接触，提高了服务器本体的散热效果。
G11B33/04  ,一种计算机辅助语言实验室数据管理装置 [发明],本发明涉及数据管理技术领域，且公开了一种计算机辅助语言实验室数据管理装置，包括底板和清灰机构，所述底板的上表面固定连接有储存柜体，所述储存柜体设置有多个放置板，多个所述储存柜体的内部左侧和内部右侧且位于多个所述放置板的下方均固定连接有支撑块，所述储存柜体的内部下表面设置有控制电机，所述控制电机的输出轴顶端固定连接有控制杆，所述控制杆的顶端与所述储存柜体的内部上表面通过转轴转动连接，所述控制电机的左侧和右侧均固定连接有L形杆；通过设置的控制把手来控制放置板上两侧的调节板的距离，从而来满足不同型号的数据存储盘的存放，同时通过设置的防震杆和弹簧二来更好的固定数据存储盘。
