IPC主分类,发明名称,摘要
G16C20/10  ,火星气体有限速率化学反应模型构建方法及模型数据系统 [发明],本发明公开了一种火星气体有限速率化学反应模型构建方法及模型数据系统，属于空气动力学领域，包括：S1：规范有限速率计算式；S2：构建逆向反应速率的采样数据集；S3：重构逆向反应速率Arrhenius拟合式系数；S4：重建火星大气Mitcheltree化学反应模型；S5：拓展化学模型数据库及I/O接口；S6：基于火星大气Mitcheltree改进模型的热化学非平衡流动模拟及其流场获取。本发明解决了原始Mitcheltree化学反应模型有限速率计算形式混乱、使用不便和集成困难的问题，进而建立了改进的火星大气Mitcheltree化学反应模型，新模型具有计算存储效率高、接口设计统一和简单易用等优势。
G16C60/00  ,基于异构并行的材料性能预测方法、装置、设备及介质 [发明],本公开涉及一种基于异构并行的材料性能预测方法、装置、设备及介质，包括：通过预先训练好的目标预测模型预测目标材料的目标性能参数；目标预测模型的迭代训练过程是采用预先构建的异构并行架构实现的，异构并行架构包括：CPU计算节点和GPU计算节点；GPU计算节点，用于选取当前训练数据集训练得到当前预测模型，通过当前预测模型从待查询材料中选取满足预设误差条件的多个材料样本；CPU计算节点，用于对材料样本的性能参数进行计算，并将得到的第二性能参数发送给GPU计算节点，以使GPU计算节点基于标注有第二性能参数的材料样本生成新的当前训练数据集。本公开能够将DFT与机器学习相结合，提高材料性能的计算效率和准确性。
G16C20/20  ,基于色谱分析技术的天然提取物检测方法及系统 [发明],本申请涉及色谱分析技术领域，提出了基于色谱分析技术的天然提取物检测方法及系统，包括：采集色谱数据序列；基于色谱峰序列中相邻采样时刻之间的数据关联性以及色谱峰曲线的平滑程度确定峰形谱线轮廓失真系数；基于峰形谱线轮廓失真系数以及每个采样时刻关于色谱峰的对称关系确定色谱峰形非对称偏移评估系数；基于色谱峰形非对称偏移评估系数以及色谱峰序列中能量的集中程度确定样品峰形干扰显著指数；基于样品峰形干扰显著指数确定每个采样时刻卡尔曼增益的噪声评估系数；采用卡尔曼增益算法基于所述卡尔曼增益的噪声评估系数得到天然提取物待检测样品的检测结果。本申请解决卡尔曼滤波算法中对噪声假设固定的缺陷，提高检测结果的准确性。
G06F18/241  ,一种基于神经网络的药物筛选方法及装置 [发明],本发明涉及一种基于神经网络的药物筛选方法及装置，包括：构建MERS病毒和SARS病毒的药物筛选网络模型；分别对MERS病毒和SARS病毒的药物筛选网络模型进行训练；将完成训练后的MERS病毒和SARS病毒的药物筛选网络模型进行合并，并增加神经网络的卷积层和连接层，构建新冠病毒的药物筛选网络模型；对新冠病毒的药物筛选网络模型进行训练；利用训练完成的新冠病毒的药物筛选网络模型筛选出新冠病毒的药物；MERS与SARS2具有相似的临床表征，SARS1和SARS2具有高相似的致病机理；其后在两类模型的基础之上进行微调使其既符合生化研究路线，又保证了数学逻辑推理的正确性。
G06F16/215  ,车载式氮氧化物监测数据处理方法、系统、装置与介质 [发明],本申请公开了一种车载式氮氧化物监测数据处理方法、系统、装置和存储介质，其中方法包括获取上一个监测时刻的观测浓度以及测量温度以及构建氮氧化物监测的状态方程及观测方程，对监测数据应用卡尔曼滤波进行当前监测时刻的状态预测，并进行新息检验，若所述新息检验正常，通过标准卡尔曼滤波对所述当前状态进行状态更新；判断所述当前监测时刻的下一监测时刻存在观测数据，对所述下一监测时刻的观测数据应用卡尔曼滤波进行所述下一监测时刻的下一个监测时刻的状态预测，并进行新息检验，若所述新息检验正常，通过标准卡尔曼滤波对所述当前状态进行状态更新。本申请可广泛应用于数据处理技术领域。
G06Q10/0639  ,橡胶材料生产配料方法、装置、设备及存储介质 [发明],本发明提供了一种橡胶材料生产配料方法、装置、设备及存储介质，该方法包括：根据目标橡胶材料的性能质量需求参数确定配料的初始配比并开始目标橡胶材料的生产；在目标橡胶材料的生产过程中实时获取实时环境参数，并对生产过程中生成的目标橡胶材料进行无损检测，得到多个实时性能质量参数；基于多个性能质量需求参数和多个实时性能质量参数计算多个性能质量差异值并根据多个性能质量差异值确定最佳配料参数；根据最佳配料参数中各需求原材料的当前最佳配比和预设的生产流程继续进行目标橡胶材料的生产。本方法通过采用多个性能质量需求参数和实时性能质量参数的综合分析，以及动态调整配比的方法，可以更好地满足目标橡胶材料的性能质量需求。
G06F30/13  ,一种零碳绿色建筑设计方法 [发明],本发明公开了一种零碳绿色建筑设计方法，具体涉及建筑设计领域，包括以下步骤：步骤S1，划分绿色建筑全生命周期系统边界；步骤S2，构建绿色建筑碳排放评价指标体系；步骤S3，建立绿色建筑全生命周期碳测算模型；步骤S4，评估绿色建筑全生命周期碳排放量；步骤S5，对不满足全生命周期零碳排放目标的零碳绿色建筑设计方案进行优化。本发明基于LCA方法对绿色建筑全生命周期的各个阶段的评价指标进行了全面筛选，详细考虑了绿色建筑全生命周期的各个阶段的评价准则，并针对绿色建筑全生命周期中碳排放“大户”给出对应的降碳建议，通过优化实现符合零碳绿色建筑设计要求的绿色建筑设计方案的设计。
G16C60/00  ,一种基于MC模拟的辐射束限束模型及应用 [发明],本发明公开了一种基于MC模拟的辐射束限束模型及应用，其中限束模型包括：模拟初级光阑和模拟屏蔽物质；模拟初级光阑和模拟屏蔽物质排列在一条直线上；模拟初级光阑的截面为鱼骨形结构；模拟初级光阑用于对模拟辐射源射出的辐射束进行初步限束。本申请通过设置鱼骨形结构的模拟初级光阑对模拟辐射源射出的辐射束进行初步限束，提高了模型限束能力，降低了辐射束散射误差。
G01B11/16  ,复合材料固化成型原位检测的数据处理方法及装置 [发明],本发明涉及复合材料技术领域，特别涉及一种复合材料固化成型原位检测的数据处理方法及装置。方法包括：获取多个检测元件的测量数据，检测元件至少包括第一检测元件和第二检测元件，第一检测元件直接埋设于复合材料内，第二检测元件不与复合材料直接接触；确定每个检测元件的性能参数；将复合材料的固化过程分为第一阶段和第二阶段，第一阶段为复合材料从开始固化到其凝胶点的固化过程，第二阶段为复合材料从凝胶点到固化完成的固化过程；针对第一阶段和第二阶段，分别基于第二检测元件的测量数据和性能参数对第一检测元件的测量数据进行修正，以得到复合材料在第一阶段和第二阶段的真实应变。本申请可以准确确定复合材料固化过程中的真实应变。
G06F30/27  ,一种山区峡谷桥梁长期性能综合评估方法及系统 [发明],本申请提供一种山区峡谷桥梁长期性能综合评估方法及系统，通过检测项目性能评估网络对数据进行性能评估，网络调试时，通过获取调试样例库，其中包括多组第一调试样例和多组第二调试样例。通过第一调试样例加载至网络进行调试，得到调试的第一收敛评估系数，以及将第二调试样例加载至网络得到推理检测项目样例对应于各个设定性能评估结果的第一置信度。针对第二调试样例，目标是网络不将它评估为事先设置的性能评估结果中，所以可基于预设的性能评估临界置信度评价第一置信度是否过大，得到调试的第二收敛评估系数；通过第一收敛评估系数和第二收敛评估系数，对检测项目性能评估网络的网络参变量进行调节，得到调试完成的检测项目性能评估网络。
